Date,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DHL.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FME.DE,FRE.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,WCH.DE,ZAL.DE
2017-01-02,139.1263885498047,55.88982009887695,101.9274673461914,54.30675506591797,75.7752685546875,76.55427551269531,55.70101547241211,42.223358154296875,6.975038051605225,130.1119842529297,63.8144416809082,13.498702049255371,28.489694595336914,11.745845794677734,,,4.711074352264404,68.43778991699219,63.532833099365234,93.75439453125,74.55081939697266,14.93648624420166,33.6787109375,89.912841796875,100.8922348022461,124.65508270263672,,37.5692253112793,26.7683048248291,54.837005615234375,9.28436279296875,72.78749084472656,,78.42398071289062,69.29924011230469,53.34489440917969,17.914426803588867,79.74179077148438,72.9234848022461,36.904998779296875
2017-01-03,137.24131774902344,56.52109146118164,103.3853988647461,53.694496154785156,76.19120025634766,75.84362030029297,56.22719192504883,42.33457565307617,7.274499893188477,131.50355529785156,64.33667755126953,13.629496574401855,28.580427169799805,11.702938079833984,,,4.646832466125488,67.65518188476562,62.776588439941406,92.32646179199219,75.26973724365234,14.999736785888672,34.1140022277832,90.09046173095703,100.70995330810547,124.44764709472656,,38.528343200683594,26.557262420654297,55.279109954833984,9.207537651062012,72.22114562988281,,77.26042175292969,70.28021240234375,52.5095329284668,17.600139617919922,81.3047866821289,74.7429428100586,37.314998626708984
2017-01-04,134.62062072753906,56.3966178894043,103.93619537353516,53.97001647949219,77.17433166503906,75.25453186035156,55.82481384277344,41.921478271484375,7.272639751434326,130.21636962890625,63.91390609741211,14.04880428314209,28.421648025512695,11.842387199401855,,,4.615057468414307,67.3304672241211,63.36288070678711,92.40805053710938,75.916748046875,14.791910171508789,34.09980773925781,90.09046173095703,101.16566467285156,124.96617126464844,,37.974185943603516,26.508180618286133,54.522438049316406,9.10766315460205,71.82035827636719,,76.92797088623047,69.54206085205078,52.182655334472656,17.600139617919922,80.32066345214844,74.05155944824219,35.91999816894531
2017-01-05,132.6896209716797,57.419105529785156,104.13056945800781,53.74959945678711,77.6280746459961,75.55375671386719,55.92386245727539,41.770545959472656,7.290309906005859,129.59014892578125,63.32533264160156,13.93724536895752,28.902524948120117,11.878144264221191,,,4.632326602935791,67.05572509765625,63.354393005371094,92.65284729003906,73.72408294677734,14.70606803894043,34.0903434753418,91.46691131591797,102.3504867553711,123.3414306640625,,38.308101654052734,26.778121948242188,54.845516204833984,9.207537651062012,72.0468978881836,,76.42930603027344,69.20211791992188,52.028297424316406,17.94585609436035,80.52328491210938,74.2334976196289,36.76499938964844
2017-01-06,133.14935302734375,57.94367218017578,104.3897705078125,53.584293365478516,77.43900299072266,75.31063842773438,56.02909469604492,41.285945892333984,7.304259777069092,131.0165252685547,62.537803649902344,14.094966888427734,28.916133880615234,11.835235595703125,,,4.595715045928955,67.10565948486328,63.62628936767578,92.28565979003906,73.79596710205078,14.656370162963867,34.085609436035156,90.71207427978516,103.12517547607422,123.30687713623047,,38.25126647949219,26.679962158203125,55.16858673095703,9.065409660339355,72.89205169677734,,77.09420013427734,69.9305648803711,51.94656753540039,17.857282638549805,80.46539306640625,73.76044464111328,37.349998474121094
2017-01-09,132.87351989746094,57.87254333496094,103.87139129638672,53.670005798339844,76.90963745117188,75.52568817138672,55.608158111572266,41.29389190673828,7.1247687339782715,130.04241943359375,63.5325813293457,13.925704956054688,28.684768676757812,11.720817565917969,,,4.5881171226501465,62.534820556640625,61.54450988769531,93.18321990966797,73.61624908447266,14.728657722473145,34.05722427368164,90.84527587890625,102.98846435546875,122.65005493164062,,39.18198013305664,26.660327911376953,54.60746765136719,9.065409660339355,73.4845199584961,,77.16069030761719,69.6391830444336,52.318843841552734,17.728713989257812,84.4307861328125,74.7429428100586,37.404998779296875
2017-01-10,133.14935302734375,57.952571868896484,103.70939636230469,53.93939971923828,76.26683807373047,75.73141479492188,55.657676696777344,40.87284851074219,7.074548721313477,133.52137756347656,63.192691802978516,13.587180137634277,28.516916275024414,11.617124557495117,,,4.613676071166992,64.0667724609375,62.13081359863281,93.18321990966797,72.78948974609375,14.864195823669434,34.17551803588867,90.53446960449219,102.3504867553711,122.82289123535156,,39.174869537353516,26.547443389892578,54.62445831298828,9.073092460632324,73.18829345703125,,78.29100036621094,69.21183013916016,51.211090087890625,17.985855102539062,84.54655456542969,76.92627716064453,37.2400016784668
2017-01-11,133.8390350341797,58.22819137573242,103.80658721923828,54.52104187011719,76.41808319091797,75.0675277709961,55.79386520385742,41.91353225708008,7.077338218688965,135.26080322265625,63.38334655761719,13.90262508392334,28.752817153930664,11.702938079833984,,,4.8374857902526855,63.35908889770508,62.14781188964844,92.93842315673828,73.00518035888672,14.882269859313965,34.45940017700195,91.42249298095703,105.35810089111328,123.1686019897461,,40.73788833618164,26.468917846679688,55.78071212768555,9.391918182373047,73.14470672607422,,77.95855712890625,70.13452911376953,51.86484909057617,17.9429988861084,87.41204833984375,78.27266693115234,38.14500045776367
2017-01-12,134.25282287597656,57.570247650146484,103.1585922241211,53.98838806152344,75.62403106689453,75.13297271728516,54.14103317260742,41.07939910888672,6.889477252960205,131.74710083007812,62.9688720703125,13.421764373779297,28.503307342529297,11.60997486114502,,,4.952154159545898,62.78459548950195,61.71445846557617,93.06082153320312,72.46599578857422,14.773836135864258,33.494178771972656,90.00165557861328,103.71758270263672,122.06241607666016,,39.55141830444336,26.022287368774414,55.55116271972656,9.557092666625977,72.82234954833984,,77.16069030761719,68.37654113769531,51.69233322143555,17.80585289001465,85.2701644897461,78.6729507446289,38.654998779296875
2017-01-13,136.04592895507812,58.29043197631836,104.19537353515625,54.52716064453125,76.871826171875,75.21713256835938,54.35770034790039,41.25416946411133,7.082918643951416,131.50355529785156,63.433109283447266,13.96033000946045,28.752817153930664,11.69578742980957,,,4.952154159545898,63.54224395751953,62.30924987792969,93.0200424194336,73.29273223876953,14.93648624420166,33.74968338012695,91.99971008300781,104.40113830566406,124.2056655883789,,40.01321029663086,26.326583862304688,55.21958923339844,9.560934066772461,73.34512329101562,,77.39338684082031,68.08517456054688,51.329132080078125,17.685853958129883,86.5726547241211,79.5462875366211,39.755001068115234
2017-01-16,136.36773681640625,57.98814010620117,103.51499938964844,54.055721282958984,76.45589447021484,75.85298156738281,53.56532287597656,41.07145309448242,6.929468154907227,131.39920043945312,62.9771728515625,13.537171363830566,28.489694595336914,11.624275207519531,,,4.988074779510498,63.667137145996094,62.92103958129883,93.50960540771484,72.93328094482422,14.809980392456055,33.23867416381836,90.53446960449219,104.26441955566406,123.65255737304688,,39.10382080078125,26.179344177246094,55.5086555480957,9.733792304992676,72.95304107666016,,77.26042175292969,68.95929718017578,51.755889892578125,17.822998046875,84.69126892089844,79.94657135009766,39.650001525878906
2017-01-17,135.4941864013672,58.05926513671875,103.2882080078125,54.26388931274414,75.96434020996094,76.0119400024414,53.52818298339844,40.59480285644531,6.9303975105285645,131.36441040039062,62.76163864135742,13.444847106933594,28.394428253173828,11.62070083618164,,,5.002580642700195,63.30912780761719,62.72561264038086,93.46881103515625,72.68165588378906,14.791910171508789,33.28599548339844,90.7564697265625,103.35302734375,122.78834533691406,,38.99725341796875,25.6051025390625,56.12078857421875,9.756839752197266,72.72650146484375,,77.36014556884766,68.03660583496094,51.9647331237793,17.657283782958984,84.72022247314453,78.38182830810547,37.279998779296875
2017-01-18,139.4941864013672,57.668052673339844,103.51499938964844,54.52104187011719,77.13651275634766,76.11478424072266,53.85627746582031,41.111175537109375,6.99456787109375,131.0165252685547,63.308746337890625,13.51024341583252,28.46247673034668,11.642154693603516,,,5.077874660491943,63.467308044433594,63.235443115234375,93.42800903320312,72.68165588378906,14.927450180053711,33.43740463256836,91.73332214355469,103.44416046142578,122.30438232421875,,39.430633544921875,25.7719783782959,58.63734436035156,9.82982349395752,72.83977508544922,,77.75908660888672,67.5898208618164,52.70929718017578,17.711566925048828,84.74916076660156,78.92766571044922,37.0
2017-01-19,140.04592895507812,58.237091064453125,103.3853988647461,54.79655075073242,77.0608901977539,76.40467834472656,53.60246658325195,41.23033905029297,7.294960021972656,131.39920043945312,63.13467788696289,13.621801376342773,28.562280654907227,11.59924602508545,,,5.052316665649414,63.12596130371094,62.768096923828125,92.57124328613281,73.00518035888672,14.832571029663086,33.442134857177734,91.28929138183594,104.90241241455078,122.85746002197266,,39.729026794433594,25.899587631225586,58.87540054321289,9.768362998962402,73.17957305908203,,77.32689666748047,66.67684936523438,52.346099853515625,17.400136947631836,85.55961608886719,80.78351593017578,36.79999923706055
2017-01-20,139.95396423339844,58.02370071411133,103.19099426269531,55.05369567871094,77.51464080810547,76.58233642578125,53.949134826660156,41.37333679199219,7.49677038192749,129.55538940429688,63.01032257080078,13.89493179321289,28.594038009643555,11.745845794677734,,,5.082019805908203,63.04270553588867,63.082496643066406,92.20405578613281,73.11300659179688,14.873233795166016,33.42321014404297,91.20046997070312,103.71758270263672,121.68213653564453,,39.764556884765625,25.46767807006836,59.394004821777344,9.795252799987793,73.01403045654297,,77.7923355102539,67.26931762695312,52.40057373046875,17.360136032104492,85.79116821289062,81.32935333251953,35.88999938964844
2017-01-23,140.22984313964844,58.139286041259766,102.02464294433594,54.49654769897461,76.41808319091797,76.3579330444336,53.39818572998047,41.32566833496094,7.347040176391602,128.75521850585938,64.65169525146484,13.74105453491211,28.376279830932617,11.670758247375488,,,5.055770397186279,62.45988464355469,62.6661262512207,92.12246704101562,72.32219696044922,14.724140167236328,33.200828552246094,89.912841796875,104.2188491821289,120.40309143066406,,40.4252815246582,25.482404708862305,58.80738830566406,9.768362998962402,72.20372772216797,,77.09420013427734,66.63799285888672,51.919334411621094,17.362993240356445,88.45404052734375,80.23768615722656,35.7400016784668
2017-01-24,140.50570678710938,58.28154754638672,101.9274673461914,54.66798400878906,76.6827621459961,76.3766098022461,54.0605583190918,41.90559005737305,7.3926100730896,129.27703857421875,65.58843994140625,14.114203453063965,28.43979263305664,11.577792167663574,,,5.024685859680176,62.18514633178711,62.19029235839844,92.12246704101562,73.00518035888672,14.82805347442627,33.6787109375,89.246826171875,104.3555679321289,120.5413818359375,,41.057586669921875,25.237003326416016,59.674564361572266,9.822139739990234,72.71778106689453,,77.7923355102539,66.3369140625,51.76497268676758,17.17156410217285,88.91715240478516,80.71073150634766,35.595001220703125
2017-01-25,141.47120666503906,58.157073974609375,105.29694366455078,55.28635787963867,78.83806610107422,76.74129486083984,54.97054672241211,42.779449462890625,7.6576619148254395,130.70338439941406,66.85676574707031,14.925896644592285,28.993255615234375,11.674334526062012,,,5.079947471618652,62.34333419799805,62.640628814697266,93.79519653320312,74.26325988769531,15.234673500061035,34.23229217529297,89.9572525024414,105.26697540283203,122.40809631347656,,41.3843994140625,25.43023681640625,61.0263557434082,9.72226619720459,73.76333618164062,,79.5875244140625,68.15315246582031,51.93749237060547,17.117280960083008,89.0908203125,81.51129150390625,36.084999084472656
2017-01-26,142.89646911621094,57.70361328125,105.62094116210938,55.59247970581055,80.50178527832031,76.89092254638672,54.5557861328125,43.43882369995117,7.750661849975586,129.93804931640625,67.61941528320312,14.956669807434082,28.966035842895508,11.770875930786133,,,5.07373046875,63.54224395751953,63.456356048583984,93.46881103515625,74.33515930175781,15.356661796569824,33.85850143432617,91.28929138183594,105.03911590576172,122.51177978515625,,41.23521041870117,26.016366958618164,61.10288619995117,9.645442008972168,74.0770034790039,,79.5875244140625,68.15315246582031,51.9647331237793,17.13442039489746,88.2803726196289,83.18518829345703,35.939998626708984
2017-01-27,141.47120666503906,57.56135559082031,104.97296142578125,55.825138092041016,80.12364959716797,77.61090850830078,54.11008071899414,43.87574768066406,7.679051876068115,128.54649353027344,67.02256774902344,14.756630897521973,28.92520523071289,11.692212104797363,,,5.030902862548828,63.600521087646484,63.473350524902344,94.24398040771484,74.6946029663086,15.483162879943848,33.461055755615234,91.42249298095703,104.12770080566406,122.3735122680664,,40.844451904296875,26.149354934692383,60.915836334228516,9.65312385559082,74.25997161865234,,79.25508117675781,68.59024047851562,52.15541458129883,17.151565551757812,86.7752685546875,83.14879608154297,36.209999084472656
2017-01-30,138.39076232910156,56.263248443603516,103.19099426269531,55.3292121887207,79.02710723876953,76.96571350097656,53.41676712036133,43.28788375854492,7.533041954040527,126.841796875,67.25468444824219,14.318087577819824,28.52145004272461,11.631426811218262,,,4.911398410797119,62.859535217285156,62.84457778930664,93.0200424194336,74.0475845336914,15.406354904174805,33.33330535888672,91.2448959350586,101.34793853759766,121.37101745605469,,39.899539947509766,26.21338653564453,60.694793701171875,9.33045768737793,74.18156433105469,,78.5237045288086,66.5311508178711,51.85576629638672,17.17728042602539,84.22816467285156,82.31184387207031,35.91999816894531
